Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.2 (lin64) Build 3671981 Fri Oct 14 04:59:54 MDT 2022
| Date         : Mon Dec  1 00:30:12 2025
| Host         : mymelody running 64-bit Ubuntu 22.04.5 LTS
| Command      : report_utilization -hierarchical -file hier_util.txt
| Design       : system_top
| Device       : xc7z010clg225-1
| Speed File   : -1
| Design State : Routed
------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+----------------------------------------------------------------------------------+---------------------------------------------------------------------------------+------------+------------+---------+------+-------+--------+--------+------------+
|                                     Instance                                     |                                      Module                                     | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs  | RAMB36 | RAMB18 | DSP Blocks |
|           SEQ                                                                    |                                                system_sys_rstgen_0_sequence_psr |         12 |         12 |       0 |    0 |    15 |      0 |      0 |          0 |
|             (SEQ)                                                                |                                                system_sys_rstgen_0_sequence_psr |          7 |          7 |       0 |    0 |     9 |      0 |      0 |          0 |
|             SEQ_COUNTER                                                          |                                                     system_sys_rstgen_0_upcnt_n |          5 |          5 |       0 |    0 |     6 |      0 |      0 |          0 |
|       tx_upack                                                                   |                                                               system_tx_upack_0 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         inst                                                                     |                                                   system_tx_upack_0_util_upack2 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           i_upack                                                                |                                              system_tx_upack_0_util_upack2_impl |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|             (i_upack)                                                            |                                              system_tx_upack_0_util_upack2_impl |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|             i_pack_shell                                                         |                                                    system_tx_upack_0_pack_shell |          0 |          0 |       0 |    0 |     0 |      0 |      0 |          0 |
+----------------------------------------------------------------------------------+---------------------------------------------------------------------------------+------------+------------+---------+------+-------+--------+--------+------------+
* Note: The sum of lower-level cells may be larger than their parent cells total, due to cross-hierarchy LUT combining


